dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,29.885857,1.766384,33.007875,11.434178,-5.949036,0.510261,1.174018
0.020000,29.971768,1.975718,33.234153,11.313888,-6.014496,-3.273024,1.188615
0.020000,30.053794,2.184013,33.458016,11.193167,-6.036066,-1.078486,1.202608
0.020000,30.132098,2.391138,33.679449,11.071617,-6.077468,-2.070131,1.216023
0.020000,30.206848,2.596995,33.898457,10.950431,-6.059331,0.906890,1.228886
0.020000,30.278192,2.801467,34.115018,10.828048,-6.119136,-2.990268,1.241221
0.020000,30.346275,3.004445,34.329110,10.704593,-6.172758,-2.681094,1.253052
0.020000,30.411239,3.205832,34.540717,10.580334,-6.212949,-2.009562,1.264401
0.020000,30.473223,3.405556,34.749838,10.456042,-6.214592,-0.082166,1.275292
0.020000,30.532368,3.603573,34.956498,10.333033,-6.150465,3.206361,1.285747
0.020000,30.588810,3.799852,35.160732,10.211686,-6.067333,4.156629,1.295788
0.020000,30.642677,3.994368,35.362568,10.091816,-5.993517,3.690793,1.305437
0.020000,30.694076,4.187036,35.561975,9.970305,-6.075534,-4.100876,1.314710
0.020000,30.743140,4.377904,35.759048,9.853696,-5.830438,12.254814,1.323629
0.020000,30.789956,4.566870,35.953727,9.733912,-5.989237,-7.939962,1.332208
0.020000,30.834641,4.753971,36.146090,9.618164,-5.787404,10.091665,1.340466
0.020000,30.877292,4.939180,36.336146,9.502820,-5.767158,1.012316,1.348418
0.020000,30.917992,5.122447,36.523878,9.386594,-5.811334,-2.208803,1.356077
0.020000,30.956832,5.303774,36.709319,9.272014,-5.728974,4.117993,1.363458
0.020000,30.993899,5.483154,36.892488,9.158476,-5.676894,2.603994,1.370573
0.020000,31.029269,5.660573,37.073398,9.045509,-5.648362,1.426586,1.377435
0.020000,31.063018,5.836020,37.252062,8.933196,-5.615633,1.636477,1.384056
0.020000,31.095217,6.009489,37.428495,8.821620,-5.578838,1.839703,1.390446
0.020000,31.125931,6.180945,37.602680,8.709263,-5.617858,-1.950993,1.396614
0.020000,31.155227,6.350398,37.774646,8.598319,-5.547181,3.533878,1.402572
0.020000,31.183169,6.517858,37.944422,8.488785,-5.476674,3.525332,1.408328
0.020000,31.209815,6.683311,38.112007,8.379236,-5.477445,-0.038556,1.413891
0.020000,31.235215,6.846717,38.277375,8.268426,-5.540537,-3.154562,1.419268
0.020000,31.259434,7.008141,38.440606,8.161539,-5.344362,9.808743,1.424469
