dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.058987,-1.428353,8.068343,8.691109,3.781546,-3.277358,6.273828
0.020000,8.234286,-1.429565,8.243647,8.765171,3.703088,-3.922924,6.278756
0.020000,8.411046,-1.429890,8.420407,8.838033,3.643082,-3.000293,0.000796
0.020000,8.589232,-1.429259,8.598594,8.909331,3.564907,-3.908757,0.006331
0.020000,8.768810,-1.427601,8.778180,8.979301,3.498513,-3.319689,0.012187
0.020000,8.949749,-1.424840,8.959140,9.047989,3.434381,-3.206571,0.018376
0.020000,9.132015,-1.420899,9.141448,9.115409,3.371024,-3.167881,0.024910
0.020000,9.315570,-1.415698,9.325077,9.181482,3.303624,-3.369971,0.031804
0.020000,9.500381,-1.409151,9.510004,9.246306,3.241197,-3.121383,0.039070
0.020000,9.686408,-1.401171,9.696202,9.309900,3.179725,-3.073608,0.046722
0.020000,9.873614,-1.391668,9.883649,9.372387,3.124365,-2.767991,0.054775
0.020000,10.061959,-1.380547,10.072322,9.433647,3.062996,-3.068422,0.063244
0.020000,10.251399,-1.367710,10.262196,9.493713,3.003293,-2.985166,0.072145
0.020000,10.441888,-1.353054,10.453249,9.552617,2.945189,-2.905214,0.081493
0.020000,10.633386,-1.336474,10.645463,9.610683,2.903325,-2.093164,0.091306
0.020000,10.825835,-1.317861,10.838810,9.667374,2.834539,-3.439296,0.101600
0.020000,11.019188,-1.297101,11.033274,9.723221,2.792348,-2.109561,0.112391
0.020000,11.213385,-1.274077,11.228831,9.777822,2.730060,-3.114406,0.123699
0.020000,11.408369,-1.248669,11.425464,9.831662,2.691979,-1.904057,0.135539
0.020000,11.604073,-1.220752,11.623148,9.884212,2.627507,-3.223580,0.147930
0.020000,11.800425,-1.190199,11.821864,9.935765,2.577634,-2.493650,0.160889
0.020000,11.997354,-1.156878,12.021592,9.986423,2.532900,-2.236736,0.174433
0.020000,12.194776,-1.120655,12.222310,10.035882,2.472965,-2.996761,0.188579
0.020000,12.392602,-1.081394,12.423994,10.084205,2.416160,-2.840236,0.203343
0.020000,12.590736,-1.038957,12.626621,10.131364,2.357911,-2.912463,0.218740
0.020000,12.789073,-0.993205,12.830167,10.177279,2.295794,-3.105837,0.234784
0.020000,12.987499,-0.943997,13.034604,10.221858,2.228937,-3.342844,0.251486
0.020000,13.185893,-0.891195,13.239904,10.264986,2.156389,-3.627399,0.268856
0.020000,13.384119,-0.834660,13.446034,10.306528,2.077124,-3.963222,0.286902
0.020000,13.582035,-0.774257,13.652963,10.346429,1.995039,-4.104261,0.305630
0.020000,13.779471,-0.709861,13.860635,10.383613,1.859203,-6.791789,0.325038
0.020000,13.976244,-0.641353,14.068993,10.417886,1.713624,-7.278953,0.345122
0.020000,14.172176,-0.568621,14.277988,10.449783,1.594858,-5.938330,0.365876
0.020000,14.367077,-0.491557,14.487572,10.479171,1.469426,-6.271599,0.387288
0.020000,14.560743,-0.410072,14.697683,10.505551,1.318988,-7.521867,0.409340
0.020000,14.752962,-0.324087,14.908257,10.528696,1.157240,-8.087445,0.432010
0.020000,14.943512,-0.233542,15.119225,10.548409,0.985630,-8.580464,0.455270
0.020000,15.132159,-0.138394,15.330509,10.564193,0.789234,-9.819806,0.479084
0.020000,15.318666,-0.038624,15.542025,10.575795,0.580101,-10.456658,0.503413
0.020000,15.502790,0.065768,15.753683,10.582922,0.356331,-11.188519,0.528209
0.020000,15.684285,0.174755,15.965387,10.585194,0.113589,-12.137068,0.553420
0.020000,15.862907,0.288284,16.177035,10.582379,-0.140716,-12.715270,0.578989
0.020000,16.038413,0.406278,16.388518,10.574154,-0.411254,-13.526911,0.604852
0.020000,16.210570,0.528632,16.599725,10.560363,-0.689586,-13.916571,0.630944
0.020000,16.379153,0.655215,16.810542,10.540838,-0.976206,-14.331020,0.657194
0.020000,16.543952,0.785873,17.020851,10.515448,-1.269527,-14.666052,0.683532
0.020000,16.704771,0.920424,17.230533,10.484130,-1.565906,-14.818947,0.709884
0.020000,16.861433,1.058670,17.439471,10.446890,-1.861989,-14.804133,0.736178
0.020000,17.013784,1.200391,17.647547,10.403805,-2.154235,-14.612311,0.762343
0.020000,17.161693,1.345352,17.854648,10.355025,-2.439023,-14.239395,0.788309
0.020000,17.305052,1.493307,18.060663,10.300770,-2.712758,-13.686770,0.814013
0.020000,17.443778,1.643999,18.265488,10.241246,-2.976179,-13.171015,0.839392
0.020000,17.577810,1.797161,18.469015,10.176357,-3.244452,-13.413645,0.864389
0.020000,17.707122,1.952536,18.671161,10.107281,-3.453811,-10.467949,0.888955
0.020000,17.831695,2.109849,18.871824,10.033178,-3.705126,-12.565752,0.913043
0.020000,17.951547,2.268843,19.070931,9.955355,-3.891162,-9.301841,0.936616
0.020000,18.066710,2.429260,19.268406,9.873729,-4.081312,-9.507467,0.959639
0.020000,18.177235,2.590848,19.464177,9.788574,-4.257768,-8.822791,0.982086
0.020000,18.283190,2.753365,19.658183,9.700273,-4.415003,-7.861764,1.003936
0.020000,18.384657,2.916581,19.850367,9.609227,-4.552309,-6.865302,1.025172
0.020000,18.481733,3.080272,20.040679,9.515585,-4.682117,-6.490418,1.045783
0.020000,18.574516,3.244223,20.229064,9.419222,-4.818165,-6.802368,1.065763
0.020000,18.663128,3.408245,20.415491,9.321366,-4.892800,-3.731770,1.085111
0.020000,18.747686,3.572146,20.599918,9.221378,-4.999395,-5.329766,1.103826
0.020000,18.828311,3.735743,20.782304,9.119266,-5.105612,-5.310814,1.121914
0.020000,18.905135,3.898879,20.962624,9.016016,-5.162484,-2.843601,1.139383
0.020000,18.978288,4.061400,21.140850,8.911303,-5.235628,-3.657199,1.156241
0.020000,19.047899,4.223155,21.316947,8.804844,-5.322964,-4.366817,1.172501
0.020000,19.114100,4.384010,21.490892,8.697270,-5.378677,-2.785666,1.188174
0.020000,19.177025,4.543853,21.662675,8.589137,-5.406658,-1.399021,1.203277
0.020000,19.236795,4.702539,21.832245,8.478477,-5.533030,-6.318608,1.217823
0.020000,19.293543,4.859982,21.999602,8.367865,-5.530581,0.122421,1.231828
0.020000,19.347391,5.016072,22.164719,8.255862,-5.600142,-3.478040,1.245309
0.020000,19.398460,5.170708,22.327571,8.142568,-5.664723,-3.229026,1.258283
0.020000,19.446867,5.323800,22.488133,8.028127,-5.722055,-2.866634,1.270765
0.020000,19.492727,5.475263,22.646387,7.912686,-5.772042,-2.499313,1.282772
0.020000,19.536152,5.625022,22.802315,7.796393,-5.814628,-2.129323,1.294321
0.020000,19.577249,5.772999,22.955893,7.678888,-5.875277,-3.032454,1.305427
0.020000,19.616120,5.919112,23.107087,7.559727,-5.958062,-4.139252,1.316107
0.020000,19.652867,6.063305,23.255889,7.440093,-5.981696,-1.181684,1.326375
0.020000,19.687591,6.205528,23.402290,7.320042,-6.002541,-1.042237,1.336249
0.020000,19.720388,6.345737,23.546283,7.199682,-6.017986,-0.772246,1.345742
0.020000,19.751358,6.483926,23.687901,7.080866,-5.940790,3.859798,1.354873
0.020000,19.780594,6.620082,23.827159,6.962936,-5.896515,2.213742,1.363658
0.020000,19.808184,6.754190,23.964076,6.845849,-5.854333,2.109098,1.372111
0.020000,19.834208,6.886224,24.098651,6.728712,-5.856884,-0.127552,1.380245
0.020000,19.858748,7.016191,24.230915,6.613198,-5.775658,4.061275,1.388075
0.020000,19.881882,7.144092,24.360891,6.498798,-5.720041,2.780872,1.395614
0.020000,19.903675,7.269884,24.488556,6.383289,-5.775440,-2.769959,1.402873
0.020000,19.924201,7.393601,24.613965,6.270411,-5.643905,6.576781,1.409865
0.020000,19.943521,7.515210,24.737099,6.156699,-5.685600,-2.084764,1.416600
0.020000,19.961698,7.634717,24.857980,6.044051,-5.632387,2.660649,1.423089
0.020000,19.978790,7.752122,24.976623,5.932160,-5.594548,1.891934,1.429341
0.020000,19.994854,7.867421,25.093035,5.820608,-5.577626,0.846118,1.435367
0.020000,20.009942,7.980608,25.207224,5.709456,-5.557567,1.002945,1.441174
0.020000,20.024104,8.091685,25.319199,5.598768,-5.534421,1.157302,1.446772
0.020000,20.037389,8.200650,25.428971,5.488603,-5.508249,1.308588,1.452168
0.020000,20.049843,8.307507,25.536552,5.379020,-5.479124,1.456271,1.457370
0.020000,20.061508,8.412250,25.641943,5.269553,-5.473380,0.287189,1.462385
0.020000,20.072425,8.514871,25.745143,5.159987,-5.478273,-0.244639,1.467220
0.020000,20.082637,8.615396,25.846185,5.052125,-5.393112,4.258033,1.471882
0.020000,20.092178,8.713792,25.945043,4.942884,-5.462047,-3.446730,1.476376
0.020000,20.101087,8.810098,26.041760,4.835857,-5.351376,5.533554,1.480710
0.020000,20.109396,8.904273,26.136301,4.727040,-5.440831,-4.472782,1.484886
0.020000,20.117138,8.996350,26.228702,4.620067,-5.348639,4.609634,1.488912
0.020000,20.124346,9.086325,26.318966,4.513184,-5.344173,0.223266,1.492793
