dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.272167,5.220095,20.690616,7.568164,-4.137042,-4.964610,1.231828
0.020000,18.321254,5.362383,20.841132,7.483437,-4.236334,-4.964610,1.245309
0.020000,18.367917,5.503678,20.989934,7.396725,-4.335627,-4.964610,1.258283
0.020000,18.412248,5.643881,21.136982,7.308026,-4.434919,-4.964610,1.270765
0.020000,18.454339,5.782899,21.282235,7.217342,-4.534211,-4.964610,1.282772
0.020000,18.494281,5.920645,21.425655,7.124672,-4.633503,-4.964610,1.294321
0.020000,18.532159,6.057033,21.567202,7.030016,-4.732795,-4.964610,1.305427
0.020000,18.568056,6.191968,21.706836,6.933374,-4.832088,-4.964610,1.316107
0.020000,18.602056,6.325385,21.844517,6.834747,-4.931380,-4.964610,1.326375
0.020000,18.634244,6.457221,21.980219,6.735454,-4.964610,-1.661524,1.336249
0.020000,18.664699,6.587418,22.113936,6.636162,-4.964610,0.000000,1.345742
0.020000,18.693506,6.715958,22.245666,6.536870,-4.964610,-0.000000,1.354873
0.020000,18.720745,6.842812,22.375410,6.437578,-4.964610,0.000000,1.363658
0.020000,18.746490,6.967954,22.503169,6.338286,-4.964610,-0.000000,1.372111
0.020000,18.770810,7.091345,22.628942,6.238993,-4.964610,0.000000,1.380245
0.020000,18.793777,7.212979,22.752729,6.139701,-4.964610,-0.000000,1.388075
0.020000,18.815458,7.332845,22.874530,6.040409,-4.964610,0.000000,1.395614
0.020000,18.835908,7.450891,22.994345,5.941117,-4.964610,0.000000,1.402873
0.020000,18.855195,7.567138,23.112174,5.841825,-4.964610,0.000000,1.409865
0.020000,18.873370,7.681543,23.228018,5.742532,-4.964610,-0.000000,1.416600
0.020000,18.890490,7.794103,23.341876,5.643240,-4.964610,-0.000000,1.423089
0.020000,18.906608,7.904807,23.453748,5.543948,-4.964610,0.000000,1.429341
0.020000,18.921771,8.013643,23.563634,5.444656,-4.964610,0.000000,1.435367
0.020000,18.936028,8.120597,23.671534,5.345364,-4.964610,-0.000000,1.441174
0.020000,18.949423,8.225659,23.777448,5.246071,-4.964610,0.000000,1.446772
0.020000,18.962001,8.328823,23.881377,5.146779,-4.964610,-0.000000,1.452168
0.020000,18.973802,8.430085,23.983319,5.047487,-4.964610,0.000000,1.457370
0.020000,18.984866,8.529430,24.083276,4.948195,-4.964610,-0.000000,1.462385
0.020000,18.995229,8.626844,24.181247,4.848902,-4.964610,0.000000,1.467220
0.020000,19.004931,8.722346,24.277232,4.749610,-4.964610,-0.000000,1.471882
0.020000,19.014002,8.815898,24.371232,4.650318,-4.964610,0.000000,1.476376
0.020000,19.022479,8.907530,24.463245,4.551026,-4.964610,-0.000000,1.480710
0.020000,19.030390,8.997200,24.553273,4.451734,-4.964610,-0.000000,1.484886
0.020000,19.037767,9.084931,24.641314,4.352441,-4.964610,0.000000,1.488912
0.020000,19.044639,9.170717,24.727370,4.253149,-4.964610,0.000000,1.492793
0.020000,19.051034,9.254550,24.811440,4.153857,-4.964610,0.000000,1.496533
0.020000,19.056976,9.336414,24.893525,4.054565,-4.964610,-0.000000,1.500136
0.020000,19.062492,9.416321,24.973623,3.955273,-4.964610,0.000000,1.503606
0.020000,19.067606,9.494266,25.051735,3.855980,-4.964610,0.000000,1.506949
0.020000,19.072341,9.570249,25.127862,3.756688,-4.964610,-0.000000,1.510168
0.020000,19.076718,9.644258,25.202003,3.657396,-4.964610,0.000000,1.513265
0.020000,19.080759,9.716293,25.274158,3.558104,-4.964610,-0.000000,1.516246
0.020000,19.084484,9.786362,25.344327,3.458812,-4.964610,0.000000,1.519112
0.020000,19.087913,9.854466,25.412510,3.359519,-4.964610,0.000000,1.521868
0.020000,19.091063,9.920584,25.478708,3.260227,-4.964610,0.000000,1.524516
0.020000,19.093952,9.984729,25.542920,3.160935,-4.964610,-0.000000,1.527059
0.020000,19.096597,10.046903,25.605145,3.061643,-4.964610,0.000000,1.529500
0.020000,19.099013,10.107090,25.665385,2.962351,-4.964610,0.000000,1.531840
0.020000,19.101216,10.165303,25.723639,2.863058,-4.964610,-0.000000,1.534084
0.020000,19.103221,10.221541,25.779908,2.763766,-4.964610,-0.000000,1.536232
0.020000,19.105041,10.275785,25.834190,2.664474,-4.964610,0.000000,1.538287
0.020000,19.106690,10.328057,25.886487,2.565182,-4.964610,-0.000000,1.540252
0.020000,19.108179,10.378351,25.936797,2.465890,-4.964610,-0.000000,1.542127
0.020000,19.109522,10.426675,25.985135,2.367919,-4.898549,3.303086,1.543916
0.020000,19.110729,10.473053,26.031534,2.271933,-4.799256,4.964610,1.545620
0.020000,19.111813,10.517537,26.076033,2.177934,-4.699964,4.964610,1.547244
0.020000,19.112784,10.560164,26.118671,2.085921,-4.600672,4.964610,1.548790
0.020000,19.113652,10.600974,26.159489,1.995893,-4.501380,4.964610,1.550261
0.020000,19.114427,10.640007,26.198527,1.907851,-4.402088,4.964610,1.551660
0.020000,19.115115,10.677298,26.235823,1.821795,-4.302795,4.964610,1.552988
0.020000,19.115727,10.712882,26.271418,1.737725,-4.203503,4.964610,1.554249
0.020000,19.116268,10.746807,26.305352,1.655641,-4.104211,4.964610,1.555446
0.020000,19.116746,10.779116,26.337664,1.575543,-4.004919,4.964610,1.556579
0.020000,19.117166,10.809852,26.368394,1.497430,-3.905627,4.964610,1.557653
0.020000,19.117535,10.839030,26.397581,1.421304,-3.806334,4.964610,1.558668
0.020000,19.117857,10.866710,26.425266,1.347163,-3.707042,4.964610,1.559626
0.020000,19.118138,10.892943,26.451487,1.275008,-3.607750,4.964610,1.560531
0.020000,19.118382,10.917727,26.476286,1.204839,-3.508458,4.964610,1.561383
0.020000,19.118593,10.941149,26.499701,1.136655,-3.409165,4.964610,1.562185
0.020000,19.118775,10.963212,26.521772,1.070458,-3.309873,4.964610,1.562939
