dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,19.970788,-3.587085,20.379324,12.395929,0.596436,-4.970300,6.278103
0.020000,20.218804,-3.586404,20.627342,12.405869,0.497030,-4.970300,0.010701
0.020000,20.466953,-3.581709,20.875539,12.413822,0.397624,-4.970300,0.027262
0.020000,20.715125,-3.572802,21.123875,12.419786,0.298218,-4.970300,0.044627
0.020000,20.963199,-3.559478,21.372311,12.423762,0.198812,-4.970300,0.062823
0.020000,21.211041,-3.541534,21.620806,12.425750,0.099406,-4.970300,0.081873
0.020000,21.458492,-3.518764,21.869306,12.424274,-0.073809,-8.660729,0.101799
0.020000,21.705379,-3.490963,22.117757,12.420810,-0.173215,-4.970300,0.122619
0.020000,21.951529,-3.457929,22.366118,12.415358,-0.272621,-4.970300,0.144347
0.020000,22.196757,-3.419462,22.614351,12.407917,-0.372027,-4.970300,0.166992
0.020000,22.440864,-3.375371,22.862415,12.398488,-0.471433,-4.970300,0.190559
0.020000,22.683636,-3.325469,23.110271,12.387072,-0.570839,-4.970300,0.215045
0.020000,22.924850,-3.269585,23.357878,12.373667,-0.670245,-4.970300,0.240437
0.020000,23.164257,-3.207561,23.605198,12.358274,-0.769651,-4.970300,0.266716
0.020000,23.401607,-3.139256,23.852189,12.340893,-0.869057,-4.970300,0.293852
0.020000,23.636636,-3.064550,24.098813,12.321523,-0.968463,-4.970300,0.321802
0.020000,23.869069,-2.983350,24.345030,12.300166,-1.067869,-4.970300,0.350515
0.020000,24.098625,-2.895590,24.590800,12.276820,-1.167275,-4.970300,0.379926
0.020000,24.325022,-2.801231,24.836083,12.251487,-1.266681,-4.970300,0.409961
0.020000,24.547975,-2.700273,25.080840,12.224165,-1.366087,-4.970300,0.440532
0.020000,24.767205,-2.592746,25.325030,12.194855,-1.465493,-4.970300,0.471545
0.020000,24.982439,-2.478718,25.568614,12.163557,-1.564899,-4.970300,0.502895
0.020000,25.193416,-2.358295,25.811552,12.130271,-1.664305,-4.970300,0.534471
0.020000,25.399895,-2.231616,26.053805,12.094997,-1.763711,-4.970300,0.566159
0.020000,25.601649,-2.098856,26.295332,12.057735,-1.863117,-4.970300,0.597842
0.020000,25.798479,-1.960222,26.536095,12.018484,-1.962523,-4.970300,0.629404
0.020000,25.990208,-1.815950,26.776052,11.977246,-2.061929,-4.970300,0.660733
0.020000,26.176689,-1.666303,27.015164,11.934019,-2.161335,-4.970300,0.691721
0.020000,26.357805,-1.511563,27.253393,11.888804,-2.260741,-4.970300,0.722268
0.020000,26.533471,-1.352028,27.490697,11.841601,-2.360147,-4.970300,0.752284
0.020000,26.703623,-1.188015,27.727037,11.792410,-2.459553,-4.970300,0.781689
0.020000,26.868233,-1.019843,27.962373,11.741231,-2.558959,-4.970300,0.810413
0.020000,27.027302,-0.847835,28.196666,11.688064,-2.658365,-4.970300,0.838399
0.020000,27.180853,-0.672316,28.429876,11.632908,-2.757771,-4.970300,0.865601
0.020000,27.328925,-0.493618,28.661963,11.575765,-2.857177,-4.970300,0.891981
0.020000,27.471593,-0.312048,28.892887,11.516633,-2.956583,-4.970300,0.917517
0.020000,27.608940,-0.127915,29.122608,11.455513,-3.055989,-4.970300,0.942193
0.020000,27.741066,0.058482,29.351087,11.392405,-3.155395,-4.970300,0.966000
0.020000,27.868086,0.246856,29.578284,11.327309,-3.254801,-4.970300,0.988940
0.020000,27.990111,0.436915,29.804160,11.260225,-3.354207,-4.970300,1.011018
0.020000,28.107291,0.628426,30.028674,11.191153,-3.453613,-4.970300,1.032247
0.020000,28.219747,0.821110,30.251786,11.120093,-3.553019,-4.970300,1.052642
0.020000,28.327635,1.014756,30.473457,11.047044,-3.652425,-4.970300,1.072226
0.020000,28.431093,1.209133,30.693648,10.972007,-3.751831,-4.970300,1.091018
0.020000,28.530262,1.404016,30.912318,10.894983,-3.851237,-4.970300,1.109044
0.020000,28.625295,1.599222,31.129427,10.815970,-3.950643,-4.970300,1.126331
0.020000,28.716330,1.794549,31.344937,10.734969,-4.050049,-4.970300,1.142903
0.020000,28.803514,1.989829,31.558806,10.651980,-4.149455,-4.970300,1.158789
0.020000,28.886994,2.184908,31.770996,10.567003,-4.248861,-4.970300,1.174018
0.020000,28.966903,2.379618,31.981466,10.480037,-4.348267,-4.970300,1.188615
0.020000,29.043375,2.573812,32.190178,10.391084,-4.447673,-4.970300,1.202608
0.020000,29.116542,2.767348,32.397090,10.300142,-4.547079,-4.970300,1.216023
0.020000,29.186536,2.960112,32.602163,10.207213,-4.646485,-4.970300,1.228886
0.020000,29.253479,3.151970,32.805359,10.112295,-4.745891,-4.970300,1.241221
0.020000,29.317488,3.342800,33.006635,10.015389,-4.845297,-4.970300,1.253052
0.020000,29.378678,3.532491,33.205954,9.916495,-4.944703,-4.970300,1.264401
0.020000,29.437165,3.720950,33.403290,9.817089,-4.970300,-1.279871,1.275292
0.020000,29.493069,3.908117,33.598638,9.717683,-4.970300,0.000000,1.285747
0.020000,29.546506,4.093946,33.791997,9.618277,-4.970300,0.000000,1.295788
0.020000,29.597584,4.278391,33.983369,9.518871,-4.970300,0.000000,1.305437
0.020000,29.646394,4.461355,34.172752,9.419465,-4.970300,0.000000,1.314710
0.020000,29.693053,4.642869,34.360147,9.320059,-4.970300,-0.000000,1.323629
0.020000,29.737634,4.822816,34.545555,9.220653,-4.970300,0.000000,1.332208
0.020000,29.780242,5.001218,34.728974,9.121247,-4.970300,-0.000000,1.340466
0.020000,29.820960,5.178035,34.910404,9.021841,-4.970300,0.000000,1.348418
0.020000,29.859861,5.353205,35.089847,8.922435,-4.970300,0.000000,1.356077
0.020000,29.897028,5.526716,35.267302,8.823029,-4.970300,-0.000000,1.363458
0.020000,29.932535,5.698550,35.442768,8.723623,-4.970300,0.000000,1.370573
0.020000,29.966451,5.868680,35.616247,8.624217,-4.970300,0.000000,1.377435
0.020000,29.998846,6.037087,35.787737,8.524811,-4.970300,0.000000,1.384056
0.020000,30.029783,6.203752,35.957239,8.425405,-4.970300,0.000000,1.390446
0.020000,30.059318,6.368632,36.124753,8.325999,-4.970300,-0.000000,1.396614
0.020000,30.087515,6.531727,36.290279,8.226593,-4.970300,0.000000,1.402572
0.020000,30.114431,6.693039,36.453817,8.127187,-4.970300,0.000000,1.408328
0.020000,30.140119,6.852543,36.615367,8.027781,-4.970300,-0.000000,1.413891
0.020000,30.164625,7.010195,36.774928,7.928375,-4.970300,0.000000,1.419268
0.020000,30.188008,7.166049,36.932502,7.828969,-4.970300,-0.000000,1.424469
0.020000,30.210301,7.320003,37.088087,7.729563,-4.970300,0.000000,1.429498
0.020000,30.231562,7.472137,37.241684,7.630157,-4.970300,0.000000,1.434366
0.020000,30.251826,7.622376,37.393293,7.530751,-4.970300,-0.000000,1.439076
0.020000,30.271137,7.770739,37.542914,7.431345,-4.970300,0.000000,1.443635
0.020000,30.289537,7.917233,37.690547,7.331939,-4.970300,0.000000,1.448051
0.020000,30.307060,8.061826,37.836192,7.232533,-4.970300,-0.000000,1.452327
0.020000,30.323741,8.204497,37.979848,7.133127,-4.970300,0.000000,1.456469
0.020000,30.339619,8.345268,38.121517,7.033721,-4.970300,-0.000000,1.460482
0.020000,30.354725,8.484127,38.261197,6.934315,-4.970300,0.000000,1.464371
0.020000,30.369092,8.621067,38.398889,6.834909,-4.970300,-0.000000,1.468141
0.020000,30.382751,8.756082,38.534593,6.735503,-4.970300,0.000000,1.471795
0.020000,30.395731,8.889166,38.668309,6.636097,-4.970300,-0.000000,1.475338
0.020000,30.408061,9.020316,38.800037,6.536691,-4.970300,0.000000,1.478774
0.020000,30.419768,9.149530,38.929777,6.437285,-4.970300,0.000000,1.482106
